"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor","source_anchor_url","primary_social_url","social_discovery_links","label_links","cover_art_url","profile_tracks","status","confidence","source_note"
"musique_concrete","Pierre Schaeffer","France","Paris","Pierre Schaeffer is included as a Musique Concrete reference artist in electronic_subgenre_expansion_v15_20260621.","Musique Concrete","Recommend Pierre Schaeffer when the user asks for Musique Concrete or adjacent electronic club music.","artist_depth_fallback","Archives GRM - L'art de l'étude","https://www.deezer.com/track/120687008","https://www.google.com/search?q=Pierre%20Schaeffer%20official","https://open.spotify.com/search/Pierre%20Schaeffer;https://soundcloud.com/search?q=Pierre%20Schaeffer;https://www.youtube.com/results?search_query=Pierre%20Schaeffer%20official","https://www.beatport.com/search?q=Pierre%20Schaeffer%20%C3%89tude%20Aux%20Objets%3A%201er%20Mvt%20(1959);https://www.discogs.com/search/?q=Pierre%20Schaeffer%20%C3%89tude%20Aux%20Objets%3A%201er%20Mvt%20(1959)&type=all","https://cdn-images.dzcdn.net/images/cover/7c412d95f2fdb88b3c7f62fbd402cfd9/500x500-000000-80-0-0.jpg","Étude Aux Objets: 1er Mvt (1959); Etude noire; Etude Violette; Trois directions: Étude aux chemins de fer","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"neurohop","KOAN Sound","United Kingdom","Bristol","KOAN Sound is included as a Neurohop reference artist in electronic_subgenre_expansion_v15_20260621.","Neurohop","Recommend KOAN Sound when the user asks for Neurohop or adjacent electronic club music.","neurohop_anchor_artist_depth","Dynasty EP","https://www.deezer.com/track/96255022","https://www.google.com/search?q=KOAN%20Sound%20official","https://open.spotify.com/search/KOAN%20Sound;https://soundcloud.com/search?q=KOAN%20Sound;https://www.youtube.com/results?search_query=KOAN%20Sound%20official","https://www.beatport.com/search?q=KOAN%20Sound%207th%20Dimension;https://www.discogs.com/search/?q=KOAN%20Sound%207th%20Dimension&type=all","https://cdn-images.dzcdn.net/images/cover/7dcca31528174ca679ce2d1bdc89f087/500x500-000000-80-0-0.jpg","7th Dimension; Exigence; Infinite Funk; Lost In Thought; Meanwhile, In The Future; neurogenesis; Phantom Sight; Sly Fox (100)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"neurohop","Kursa","United Kingdom","Bristol","Kursa is included as a Neurohop reference artist in electronic_subgenre_expansion_v15_20260621.","Neurohop","Recommend Kursa when the user asks for Neurohop or adjacent electronic club music.","artist_depth_fallback","Slug Wife","https://www.beatport.com/search?q=Kursa%20Losing%20Ground","https://www.google.com/search?q=Kursa%20official","https://open.spotify.com/search/Kursa;https://soundcloud.com/search?q=Kursa;https://www.youtube.com/results?search_query=Kursa%20official","https://www.beatport.com/search?q=Kursa%20Losing%20Ground;https://www.discogs.com/search/?q=Kursa%20Losing%20Ground&type=all","https://cdn-images.dzcdn.net/images/cover/d48623eae1998d2a52ced3b57d746e4b/500x500-000000-80-0-0.jpg","Losing Ground (100); Melodic As Tits; Micro (100); Ten Toes (100)","published","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"nu_skool_breaks","Plump DJs","United Kingdom","London","Plump DJs is included as a Nu Skool Breaks reference artist in electronic_subgenre_expansion_v15_20260621.","Nu Skool Breaks","Recommend Plump DJs when the user asks for Nu Skool Breaks or adjacent electronic club music.","nu_skool_breaks_anchor_artist_depth","RePlumped","https://www.deezer.com/track/2385201855","https://www.google.com/search?q=Plump%20DJs%20official","https://open.spotify.com/search/Plump%20DJs;https://soundcloud.com/search?q=Plump%20DJs;https://www.youtube.com/results?search_query=Plump%20DJs%20official","https://www.beatport.com/search?q=Plump%20DJs%20Gobbstopper;https://www.discogs.com/search/?q=Plump%20DJs%20Gobbstopper&type=all","https://cdn-images.dzcdn.net/images/cover/931349321c7853c597a08852b8687bb0/500x500-000000-80-0-0.jpg","Gobbstopper; Rocket Soul; Scram (135); Snake Eyes; Soul Vibrates; System Addict; The Rub Off; Yes Yes","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"nu_skool_breaks","Stanton Warriors","United Kingdom","Bristol","Stanton Warriors is included as a Nu Skool Breaks reference artist in electronic_subgenre_expansion_v15_20260621.","Nu Skool Breaks","Recommend Stanton Warriors when the user asks for Nu Skool Breaks or adjacent electronic club music.","nu_skool_breaks_bass_artist_depth","Bring Me Down","https://www.deezer.com/track/3157820201","https://www.google.com/search?q=Stanton%20Warriors%20official","https://open.spotify.com/search/Stanton%20Warriors;https://soundcloud.com/search?q=Stanton%20Warriors;https://www.youtube.com/results?search_query=Stanton%20Warriors%20official","https://www.beatport.com/search?q=Stanton%20Warriors%20Bring%20Me%20Down;https://www.discogs.com/search/?q=Stanton%20Warriors%20Bring%20Me%20Down&type=all","https://cdn-images.dzcdn.net/images/cover/fa52205bbf2c6909d5e0399183d9c55b/500x500-000000-80-0-0.jpg","Bring Me Down; Da Antidote (135); Dawn; Green Light; Pop Ya Cork; Shoot Me Down; Still Here; Up2U","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"outrun","Miami Nights 1984","Canada","Victoria","Miami Nights 1984 is included as a Outrun reference artist in electronic_subgenre_expansion_v15_20260621.","Outrun","Recommend Miami Nights 1984 when the user asks for Outrun or adjacent electronic club music.","outrun_drive_artist_depth","Early Summer","https://www.deezer.com/track/394271942","https://www.google.com/search?q=Miami%20Nights%201984%20official","https://open.spotify.com/search/Miami%20Nights%201984;https://soundcloud.com/search?q=Miami%20Nights%201984;https://www.youtube.com/results?search_query=Miami%20Nights%201984%20official","https://www.beatport.com/search?q=Miami%20Nights%201984%20Elevator%20of%20Love;https://www.discogs.com/search/?q=Miami%20Nights%201984%20Elevator%20of%20Love&type=all","https://cdn-images.dzcdn.net/images/cover/461a45813ba18ded9c4cfbd4a928787b/500x500-000000-80-0-0.jpg","Elevator of Love; New Tomorrow; Ocean Drive (100); On the Run; Phone Tag; Rubber Head (Miami Nights 1984 Remix) [The Rise of the Synths Presents]; Sunset Cruise; The End","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"outrun","Mitch Murder","Sweden","Stockholm","Mitch Murder is included as a Outrun reference artist in electronic_subgenre_expansion_v15_20260621.","Outrun","Recommend Mitch Murder when the user asks for Outrun or adjacent electronic club music.","outrun_anchor","Mad Decent","https://www.beatport.com/search?q=Mitch%20Murder%20After%20Hours","https://www.google.com/search?q=Mitch%20Murder%20official","https://open.spotify.com/search/Mitch%20Murder;https://soundcloud.com/search?q=Mitch%20Murder;https://www.youtube.com/results?search_query=Mitch%20Murder%20official","https://www.beatport.com/search?q=Mitch%20Murder%20After%20Hours;https://www.discogs.com/search/?q=Mitch%20Murder%20After%20Hours&type=all","https://cdn-images.dzcdn.net/images/cover/4969e4e306549e2966f13747e5a409d6/500x500-000000-80-0-0.jpg","After Hours (100); After Hours Run; Airwolf Theme; Breeze; Interceptor; Playing for Keeps; Remember When; Sniper Rouge (feat. Emi)","published","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"piano_house","Alison Limerick","United Kingdom","London","Alison Limerick is included as a Piano House reference artist in electronic_subgenre_expansion_v15_20260621.","Piano House","Recommend Alison Limerick when the user asks for Piano House or adjacent electronic club music.","piano_house_vocal_artist_depth","Black Butterfly","https://www.deezer.com/track/3998453141","https://www.google.com/search?q=Alison%20Limerick%20official","https://open.spotify.com/search/Alison%20Limerick;https://soundcloud.com/search?q=Alison%20Limerick;https://www.youtube.com/results?search_query=Alison%20Limerick%20official","https://www.beatport.com/search?q=Alison%20Limerick%20Bust%20The%20Bust%20Stop;https://www.discogs.com/search/?q=Alison%20Limerick%20Bust%20The%20Bust%20Stop&type=all","https://cdn-images.dzcdn.net/images/cover/bd0a1d31b1d7fec7019ba2e8481f24b5/500x500-000000-80-0-0.jpg","Bust The Bust Stop; Come Back 4 Real Love; Funk Ain't Ova; Never Give Up; Stay Good; Time of Our Lives; Twisted; Where Love Lives (122)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"piano_house","CeCe Rogers","United States","New York","CeCe Rogers is included as a Piano House reference artist in electronic_subgenre_expansion_v15_20260621.","Piano House","Recommend CeCe Rogers when the user asks for Piano House or adjacent electronic club music.","piano_house_soul_artist_depth","7","https://www.deezer.com/track/553056712","https://www.google.com/search?q=CeCe%20Rogers%20official","https://open.spotify.com/search/CeCe%20Rogers;https://soundcloud.com/search?q=CeCe%20Rogers;https://www.youtube.com/results?search_query=CeCe%20Rogers%20official","https://www.beatport.com/search?q=CeCe%20Rogers%20Freedom;https://www.discogs.com/search/?q=CeCe%20Rogers%20Freedom&type=all","https://cdn-images.dzcdn.net/images/cover/c292dc8a43814f6617f0e24e62c33489/500x500-000000-80-0-0.jpg","Freedom; Freedom 2024; I Wanna Get Next To You; No Love Lost; Poison; Someday (120); Stay; Try My Love","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"post_dubstep","James Blake","United Kingdom","London","James Blake is included as a Post-Dubstep reference artist in electronic_subgenre_expansion_v15_20260621.","Post-Dubstep","Recommend James Blake when the user asks for Post-Dubstep or adjacent electronic club music.","post_dubstep_anchor","CMYK","https://www.deezer.com/track/2617525822","https://www.google.com/search?q=James%20Blake%20official","https://open.spotify.com/search/James%20Blake;https://soundcloud.com/search?q=James%20Blake;https://www.youtube.com/results?search_query=James%20Blake%20official","https://www.beatport.com/search?q=James%20Blake%20CMYK;https://www.discogs.com/search/?q=James%20Blake%20CMYK&type=all","https://cdn-images.dzcdn.net/images/cover/1f92748bfb3257826904ef4a9210bf14/500x500-000000-80-0-0.jpg","CMYK (140); Hummingbird; King's Dead; Mile High; Nonviolent Communication; TIL FURTHER NOTICE (feat. James Blake & 21 Savage); Trying Times; when the party’s over","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"post_dubstep","Mount Kimbie","United Kingdom","London","Mount Kimbie is included as a Post-Dubstep reference artist in electronic_subgenre_expansion_v15_20260621.","Post-Dubstep","Recommend Mount Kimbie when the user asks for Post-Dubstep or adjacent electronic club music.","post_dubstep_band_artist_depth","Crooks & Lovers","https://www.deezer.com/track/74686835","https://www.google.com/search?q=Mount%20Kimbie%20official","https://open.spotify.com/search/Mount%20Kimbie;https://soundcloud.com/search?q=Mount%20Kimbie;https://www.youtube.com/results?search_query=Mount%20Kimbie%20official","https://www.beatport.com/search?q=Mount%20Kimbie%20Before%20I%20Move%20Off;https://www.discogs.com/search/?q=Mount%20Kimbie%20Before%20I%20Move%20Off&type=all","https://cdn-images.dzcdn.net/images/cover/58b5f632aad14a0876fb19637f6fb6bc/500x500-000000-80-0-0.jpg","Before I Move Off; Carbonated (130); feel away; Fishbrain; Home Recording; Made To Stray; Marilyn; Monroe","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"progressive_edm","Alesso","Sweden","Stockholm","Alesso is included as a Progressive EDM reference artist in electronic_subgenre_expansion_v15_20260621.","Progressive EDM","Recommend Alesso when the user asks for Progressive EDM or adjacent electronic club music.","progressive_edm_melodic_artist_depth","Calling (Lose My Mind)","https://www.deezer.com/track/16712341","https://www.google.com/search?q=Alesso%20official","https://open.spotify.com/search/Alesso;https://soundcloud.com/search?q=Alesso;https://www.youtube.com/results?search_query=Alesso%20official","https://www.beatport.com/search?q=Alesso%20Calling%20(Lose%20My%20Mind);https://www.discogs.com/search/?q=Alesso%20Calling%20(Lose%20My%20Mind)&type=all","https://cdn-images.dzcdn.net/images/cover/3239b68e3c2c3fe431aa235b2f94c418/500x500-000000-80-0-0.jpg","Calling (Lose My Mind); Heroes (we could be); I Wanna Know; If I Lose Myself; In Your Eyes; Let Me Go; Under Control (feat. Hurts); Years (128)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"progressive_edm","Nicky Romero","Netherlands","Amerongen","Nicky Romero is included as a Progressive EDM reference artist in electronic_subgenre_expansion_v15_20260621.","Progressive EDM","Recommend Nicky Romero when the user asks for Progressive EDM or adjacent electronic club music.","progressive_edm_crossover_artist_depth","Breathe (Remixes)","https://www.deezer.com/track/3708236792","https://www.google.com/search?q=Nicky%20Romero%20official","https://open.spotify.com/search/Nicky%20Romero;https://soundcloud.com/search?q=Nicky%20Romero;https://www.youtube.com/results?search_query=Nicky%20Romero%20official","https://www.beatport.com/search?q=Nicky%20Romero%20Euphoria%20(with%20Alok);https://www.discogs.com/search/?q=Nicky%20Romero%20Euphoria%20(with%20Alok)&type=all","https://cdn-images.dzcdn.net/images/cover/b6eba986144c0ac0a9c31a31303d5a9b/500x500-000000-80-0-0.jpg","Euphoria (with Alok); Higher Off The Ground; I Could Be The One (128); I Could Be The One (Avicii Vs. Nicky Romero); Let Me Feel; Like Home; Shout; Toulouse","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"progressive_edm","Swedish House Mafia","Sweden","Stockholm","Swedish House Mafia is included as a Progressive EDM reference artist in electronic_subgenre_expansion_v15_20260621.","Progressive EDM","Recommend Swedish House Mafia when the user asks for Progressive EDM or adjacent electronic club music.","progressive_edm_peak_artist_depth","Don't You Worry Child","https://www.deezer.com/track/60842359","https://www.google.com/search?q=Swedish%20House%20Mafia%20official","https://open.spotify.com/search/Swedish%20House%20Mafia;https://soundcloud.com/search?q=Swedish%20House%20Mafia;https://www.youtube.com/results?search_query=Swedish%20House%20Mafia%20official","https://www.beatport.com/search?q=Swedish%20House%20Mafia%20Don't%20You%20Worry%20Child;https://www.discogs.com/search/?q=Swedish%20House%20Mafia%20Don't%20You%20Worry%20Child&type=all","https://cdn-images.dzcdn.net/images/cover/a6e59fada64940a751de6eaa01229e8b/500x500-000000-80-0-0.jpg","Don't You Worry Child; Finally; Greyhound (128); Heaven Takes You Home; Moth To A Flame; One (Your Name); Save The World; Wait So Long (Why Do I Have To)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"progressive_trance","Paul van Dyk","Germany","Berlin","Paul van Dyk is included as a Progressive Trance reference artist in electronic_subgenre_expansion_v15_20260621.","Progressive Trance","Recommend Paul van Dyk when the user asks for Progressive Trance or adjacent electronic club music.","progressive_trance_classic_artist_depth","Out There and Back","https://www.deezer.com/track/107189474","https://www.google.com/search?q=Paul%20van%20Dyk%20official","https://open.spotify.com/search/Paul%20van%20Dyk;https://soundcloud.com/search?q=Paul%20van%20Dyk;https://www.youtube.com/results?search_query=Paul%20van%20Dyk%20official","https://www.beatport.com/search?q=Paul%20van%20Dyk%20Avenue;https://www.discogs.com/search/?q=Paul%20van%20Dyk%20Avenue&type=all","https://cdn-images.dzcdn.net/images/cover/1ae75d371b7047f3ccfce4bdaf8706fe/500x500-000000-80-0-0.jpg","Avenue; For An Angel (138); Galaxy; In Your Arms (For An Angel); Let Go; Nothing but You; Time of Our Lives; We Are Alive","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"progressive_trance","Sasha","United Kingdom","Bangor","Sasha is included as a Progressive Trance reference artist in electronic_subgenre_expansion_v15_20260621.","Progressive Trance","Recommend Sasha when the user asks for Progressive Trance or adjacent electronic club music.","progressive_trance_anchor_artist_depth","Best of Us","https://www.deezer.com/track/1000550722","https://www.google.com/search?q=Sasha%20official","https://open.spotify.com/search/Sasha;https://soundcloud.com/search?q=Sasha;https://www.youtube.com/results?search_query=Sasha%20official","https://www.beatport.com/search?q=Sasha%20Best%20of%20Us;https://www.discogs.com/search/?q=Sasha%20Best%20of%20Us&type=all","https://cdn-images.dzcdn.net/images/cover/c5447a6af547f208eb76851e25df8fe7/500x500-000000-80-0-0.jpg","Best of Us; Coming Home; If You Believe; Jour de chance; Kaufmann und Maid; Love Is All Around; Lucky Day; Xpander (132)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"ragga_jungle","Congo Natty","United Kingdom","London","Congo Natty is included as a Ragga Jungle reference artist in electronic_subgenre_expansion_v15_20260621.","Ragga Jungle","Recommend Congo Natty when the user asks for Ragga Jungle or adjacent electronic club music.","ragga_jungle_soundsystem_artist_depth","Jungle Defender / Athos","https://www.deezer.com/track/3764704752","https://www.google.com/search?q=Congo%20Natty%20official","https://open.spotify.com/search/Congo%20Natty;https://soundcloud.com/search?q=Congo%20Natty;https://www.youtube.com/results?search_query=Congo%20Natty%20official","https://www.beatport.com/search?q=Congo%20Natty%20Athos;https://www.discogs.com/search/?q=Congo%20Natty%20Athos&type=all","https://cdn-images.dzcdn.net/images/cover/c649b627063c210fca5aee712172dd58/500x500-000000-80-0-0.jpg","Athos; Get Ready; Jah Warriors; Jungle Souljah; Junglist Warrior (170); Nu Beginningz; Power; Revolution","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"ragga_jungle","Shy FX","United Kingdom","London","Shy FX is included as a Ragga Jungle reference artist in electronic_subgenre_expansion_v15_20260621.","Ragga Jungle","Recommend Shy FX when the user asks for Ragga Jungle or adjacent electronic club music.","ragga_jungle_anchor_artist_depth","Call Me (feat. Maverick Sabre)","https://www.deezer.com/track/504933812","https://www.google.com/search?q=Shy%20FX%20official","https://open.spotify.com/search/Shy%20FX;https://soundcloud.com/search?q=Shy%20FX;https://www.youtube.com/results?search_query=Shy%20FX%20official","https://www.beatport.com/search?q=Shy%20FX%20Call%20Me%20(feat.%20Maverick%20Sabre);https://www.discogs.com/search/?q=Shy%20FX%20Call%20Me%20(feat.%20Maverick%20Sabre)&type=all","https://cdn-images.dzcdn.net/images/cover/ebfb63ddb195f0aac125ec7bde417498/500x500-000000-80-0-0.jpg","Call Me (feat. Maverick Sabre); Disconnect; Original Nuttah (170); Original Nuttah 25; Original Nuttah 25 (Benny L Vip Remix); Original Nuttah 25 (feat. IRAH); Shake Ur Body; Warning (feat. Gappy Ranks)","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"retrowave","College","France","Nantes","College is included as a Retrowave reference artist in electronic_subgenre_expansion_v15_20260621.","Retrowave","Recommend College when the user asks for Retrowave or adjacent electronic club music.","retrowave_cinematic","A Real Hero EP","https://www.deezer.com/track/5092738","https://www.google.com/search?q=College%20official","https://open.spotify.com/search/College;https://soundcloud.com/search?q=College;https://www.youtube.com/results?search_query=College%20official","https://www.beatport.com/search?q=College%20A%20Real%20Hero;https://www.discogs.com/search/?q=College%20A%20Real%20Hero&type=all","https://cdn-images.dzcdn.net/images/cover/deec88c0277495167578a13227f412ed/500x500-000000-80-0-0.jpg","A Real Hero (90); Desire; Fantasy park; My secret romance; Teenage color; The Energy Story; The Light of Your Dress; The scarlett empress","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"retrowave","Kavinsky","France","Paris","Kavinsky is included as a Retrowave reference artist in electronic_subgenre_expansion_v15_20260621.","Retrowave","Recommend Kavinsky when the user asks for Retrowave or adjacent electronic club music.","retrowave_anchor_artist_depth","Cameo","https://www.deezer.com/track/1776867977","https://www.google.com/search?q=Kavinsky%20official","https://open.spotify.com/search/Kavinsky;https://soundcloud.com/search?q=Kavinsky;https://www.youtube.com/results?search_query=Kavinsky%20official","https://www.beatport.com/search?q=Kavinsky%20Cameo;https://www.discogs.com/search/?q=Kavinsky%20Cameo&type=all","https://cdn-images.dzcdn.net/images/cover/9811517da0b1522e87f1f31718b7ba2d/500x500-000000-80-0-0.jpg","Cameo; First Blood; Nightcall (91); Odd Look; Pacific Coast Highway; ProtoVision; Roadgame; Testarossa Autodrive","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"reverse_bass","TNT","Italy","International","TNT is included as a Reverse Bass reference artist in electronic_subgenre_expansion_v15_20260621.","Reverse Bass","Recommend TNT when the user asks for Reverse Bass or adjacent electronic club music.","reverse_bass_anchor_artist_depth","2002","https://www.deezer.com/track/3427304781","https://www.google.com/search?q=TNT%20official","https://open.spotify.com/search/TNT;https://soundcloud.com/search?q=TNT;https://www.youtube.com/results?search_query=TNT%20official","https://www.beatport.com/search?q=TNT%202002;https://www.discogs.com/search/?q=TNT%202002&type=all","https://cdn-images.dzcdn.net/images/cover/60b18f2516cb77d8366d5bfb971a4aa7/500x500-000000-80-0-0.jpg","2002; 2003; 2004; First Match 2011 (150); Hard Beat; HEAR THIZ MF; Insane; It's My Style","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"reverse_bass","Tuneboy","Italy","Bologna","Tuneboy is included as a Reverse Bass reference artist in electronic_subgenre_expansion_v15_20260621.","Reverse Bass","Recommend Tuneboy when the user asks for Reverse Bass or adjacent electronic club music.","reverse_bass_classic_artist_depth","2002","https://www.deezer.com/track/3427304781","https://www.google.com/search?q=Tuneboy%20official","https://open.spotify.com/search/Tuneboy;https://soundcloud.com/search?q=Tuneboy;https://www.youtube.com/results?search_query=Tuneboy%20official","https://www.beatport.com/search?q=Tuneboy%202002;https://www.discogs.com/search/?q=Tuneboy%202002&type=all","https://cdn-images.dzcdn.net/images/cover/60b18f2516cb77d8366d5bfb971a4aa7/500x500-000000-80-0-0.jpg","2002; 2003; 2004; HEAR THIZ MF; Housenation (150); Kings Of Reverse Bass; Mellow; You Were Never Mine","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"sambass","DJ Marky","Brazil","Sao Paulo","DJ Marky is included as a Sambass reference artist in electronic_subgenre_expansion_v15_20260621.","Sambass","Recommend DJ Marky when the user asks for Sambass or adjacent electronic club music.","sambass_anchor_artist_depth","It's Alright, I Feel It","https://www.deezer.com/track/3992139261","https://www.google.com/search?q=DJ%20Marky%20official","https://open.spotify.com/search/DJ%20Marky;https://soundcloud.com/search?q=DJ%20Marky;https://www.youtube.com/results?search_query=DJ%20Marky%20official","https://www.beatport.com/search?q=DJ%20Marky%20It's%20Alright%2C%20I%20Feel%20It;https://www.discogs.com/search/?q=DJ%20Marky%20It's%20Alright%2C%20I%20Feel%20It&type=all","https://cdn-images.dzcdn.net/images/cover/5133731e17b7452ceba862dc82d71df6/500x500-000000-80-0-0.jpg","It's Alright, I Feel It; LK; LK (Carol Carolina Bela) (174); Mystic Sunset; No Time 2 Love; Onde Anda O Meu Amor; Promised Land feat Aquariid; Segredo","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"sambass","Patife","Brazil","Sao Paulo","Patife is included as a Sambass reference artist in electronic_subgenre_expansion_v15_20260621.","Sambass","Recommend Patife when the user asks for Sambass or adjacent electronic club music.","sambass_brazil_artist_depth","Foundation, Pt. 1","https://www.deezer.com/track/718368342","https://www.google.com/search?q=Patife%20official","https://open.spotify.com/search/Patife;https://soundcloud.com/search?q=Patife;https://www.youtube.com/results?search_query=Patife%20official","https://www.beatport.com/search?q=Patife%20Inta%20Outta;https://www.discogs.com/search/?q=Patife%20Inta%20Outta&type=all","https://cdn-images.dzcdn.net/images/cover/94e5559808cba1dd304c4db5625bd577/500x500-000000-80-0-0.jpg","Inta Outta; Made In Bahia (174); Na Estrada (174); Sambassim (174)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"shangaan_electro","Nozinja","South Africa","Limpopo","Nozinja is included as a Shangaan Electro reference artist in electronic_subgenre_expansion_v15_20260621.","Shangaan Electro","Recommend Nozinja when the user asks for Shangaan Electro or adjacent electronic club music.","artist_depth_fallback","Nozinja Lodge","https://www.deezer.com/track/100456418","https://www.google.com/search?q=Nozinja%20official","https://open.spotify.com/search/Nozinja;https://soundcloud.com/search?q=Nozinja;https://www.youtube.com/results?search_query=Nozinja%20official","https://www.beatport.com/search?q=Nozinja%20Nwa%20Baloyi;https://www.discogs.com/search/?q=Nozinja%20Nwa%20Baloyi&type=all","https://cdn-images.dzcdn.net/images/cover/7876e405442a08b6ca669e78cbfce20d/500x500-000000-80-0-0.jpg","Nwa Baloyi (180); Tsekeleke (180); Tsekeleke - Nyege Nyege (180); Xihukwani (180)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"shangaan_electro","Tshetsha Boys","South Africa","Limpopo","Tshetsha Boys is included as a Shangaan Electro reference artist in electronic_subgenre_expansion_v15_20260621.","Shangaan Electro","Recommend Tshetsha Boys when the user asks for Shangaan Electro or adjacent electronic club music.","artist_depth_fallback","Honest Jon's","https://www.beatport.com/search?q=Tshetsha%20Boys%20Nwa%20Gezani","https://www.google.com/search?q=Tshetsha%20Boys%20official","https://open.spotify.com/search/Tshetsha%20Boys;https://soundcloud.com/search?q=Tshetsha%20Boys;https://www.youtube.com/results?search_query=Tshetsha%20Boys%20official","https://www.beatport.com/search?q=Tshetsha%20Boys%20Nwa%20Gezani;https://www.discogs.com/search/?q=Tshetsha%20Boys%20Nwa%20Gezani&type=all","https://cdn-images.dzcdn.net/images/cover/bee756d6eac17431696562e8140fd9ec/500x500-000000-80-0-0.jpg","Nwa Gezani (180); Nwa Gezani My Love (180); Nwampfundla; Nwampfundla - Extended (180)","published","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"singeli","Jay Mitta","Tanzania","Dar es Salaam","Jay Mitta is included as a Singeli reference artist in electronic_subgenre_expansion_v15_20260621.","Singeli","Recommend Jay Mitta when the user asks for Singeli or adjacent electronic club music.","singeli_dar_artist_depth","Tatizo Pesa","https://www.deezer.com/track/1201971542","https://www.google.com/search?q=Jay%20Mitta%20official","https://open.spotify.com/search/Jay%20Mitta;https://soundcloud.com/search?q=Jay%20Mitta;https://www.youtube.com/results?search_query=Jay%20Mitta%20official","https://www.beatport.com/search?q=Jay%20Mitta%202015;https://www.discogs.com/search/?q=Jay%20Mitta%202015&type=all","https://cdn-images.dzcdn.net/images/cover/51df51d5e9f39b44597b7e350e3c4247/500x500-000000-80-0-0.jpg","2015; Don Bet; Mchuma Bet; Mpya Singeri; Mwakidimba; Sapienz; Sio Star; Tatizo Pesa (200)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"singeli","Sisso","Tanzania","Dar es Salaam","Sisso is included as a Singeli reference artist in electronic_subgenre_expansion_v15_20260621.","Singeli","Recommend Sisso when the user asks for Singeli or adjacent electronic club music.","singeli_anchor","Mateso","https://www.deezer.com/track/1201972292","https://www.google.com/search?q=Sisso%20official","https://open.spotify.com/search/Sisso;https://soundcloud.com/search?q=Sisso;https://www.youtube.com/results?search_query=Sisso%20official","https://www.beatport.com/search?q=Sisso%20Biti%20No%201;https://www.discogs.com/search/?q=Sisso%20Biti%20No%201&type=all","https://cdn-images.dzcdn.net/images/cover/0ae8481391031038877c70b04f9b98a2/500x500-000000-80-0-0.jpg","Biti No 1 (200); Eclipse Solar; Kazi Ipo (200); Mateso (200)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"slap_house","Dynoro","Lithuania","Vilnius","Dynoro is included as a Slap House reference artist in electronic_subgenre_expansion_v15_20260621.","Slap House","Recommend Dynoro when the user asks for Slap House or adjacent electronic club music.","slap_house_pop_bridge_artist_depth","Calling","https://www.deezer.com/track/3408272361","https://www.google.com/search?q=Dynoro%20official","https://open.spotify.com/search/Dynoro;https://soundcloud.com/search?q=Dynoro;https://www.youtube.com/results?search_query=Dynoro%20official","https://www.beatport.com/search?q=Dynoro%20Calling;https://www.discogs.com/search/?q=Dynoro%20Calling&type=all","https://cdn-images.dzcdn.net/images/cover/366680d536a858859b66175d8b13f3d8/500x500-000000-80-0-0.jpg","Calling; Elektro (feat. Mr. Gee); In My Mind (126); Me Provocas; Obsessed; On & On; Rockstar; Why Why Why","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
